"X,N,24,15","Y,N,24,15","id,C,254","url,C,254","longitude,N,24,15","latitude,N,24,15","found,C,254","revised,C,254","host-id,C,254","room_type,C,254","bedrooms,N,10,0","capacity,N,10,0","reviews,N,10,0","min_nights,N,10,0","price,N,10,0","FEATURE,N,10,0","BARRIO,C,254","SECCIONES,C,254","URL1,C,254","URL2,C,254","URL3,C,254","URLPDF1,C,254","URLPDF2,C,254","GEOM_AREA,N,24,15","GEOM_PERI,N,24,15","BEGINLIFE,C,254",distance,price_per_place,distance_normalized
-1.6550014313,42.8106223509,airbnb19725830,https://www.airbnb.es/rooms/19725830,-1.6550014313,42.8106223509,2017-08-14 02:32:37.361000,2017-09-27 21:25:48.826000,airbnb13954283,private_room,1,2,19,1,46,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0137162959,23,0.2578083371
-1.6555567973,42.8126437655,airbnb20409955,https://www.airbnb.es/rooms/20409955,-1.6555567973,42.8126437655,2017-08-14 02:33:01.459000,2017-09-27 21:25:52.114000,airbnb138589160,entire_home,3,4,0,7,90,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0134384297,22.5,0.2525856286
-1.6561925662,42.8124542925,airbnb19679039,https://www.airbnb.es/rooms/19679039,-1.6561925662,42.8124542925,2017-08-14 02:32:37.361000,2017-09-27 21:25:55.571000,airbnb138589160,private_room,1,2,5,1,25,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0141014568,12.5,0.2650477323
-1.6576095339,42.812484073,airbnb11039648,https://www.airbnb.es/rooms/11039648,-1.6576095339,42.812484073,2017-08-14 02:32:52.760000,2017-09-27 21:25:59.260000,airbnb57273176,private_room,1,2,14,2,33,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0154433327,16.5,0.2902693222
-1.6579376648,42.8121284659,airbnb11120498,https://www.airbnb.es/rooms/11120498,-1.6579376648,42.8121284659,2017-08-14 02:32:37.361000,2017-09-27 21:26:03.502000,airbnb57273176,private_room,1,1,25,2,20,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0158617425,20,0.2981336577
-1.6571664298,42.8110837154,airbnb18505085,https://www.airbnb.es/rooms/18505085,-1.6571664298,42.8110837154,2017-08-14 02:32:56.950000,2017-09-27 21:26:06.437000,airbnb127721137,private_room,1,2,1,1,95,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0154912122,47.5,0.2911692541
-1.6572139766,42.8107444486,airbnb19697181,https://www.airbnb.es/rooms/19697181,-1.6572139766,42.8107444486,2017-08-14 02:32:32.268000,2017-09-27 21:26:10.145000,airbnb13954283,private_room,1,2,13,1,49,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0156659388,24.5,0.2944533749
-1.6570254008,42.8099371859,airbnb13751689,https://www.airbnb.es/rooms/13751689,-1.6570254008,42.8099371859,2017-08-14 02:32:56.950000,2017-09-27 21:26:14.072000,airbnb80572180,entire_home,3,6,5,1,56,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0158320828,9.3333333333,0.2975761792
-1.6593201009,42.8082507861,airbnb9107345,https://www.airbnb.es/rooms/9107345,-1.6593201009,42.8082507861,2017-08-14 02:32:52.760000,2017-09-27 21:26:17.465000,airbnb47470020,entire_home,1,2,1,1,69,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0186421606,34.5,0.3503937553
-1.6598419534,42.8082792499,airbnb9385807,https://www.airbnb.es/rooms/9385807,-1.6598419534,42.8082792499,2017-08-14 02:32:52.760000,2017-09-27 21:26:20.754000,airbnb47470020,entire_home,2,4,2,1,99,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.019092748,24.75,0.3588628912
-1.6611946774,42.8094749948,airbnb9232839,https://www.airbnb.es/rooms/9232839,-1.6611946774,42.8094749948,2017-08-14 02:32:43.969000,2017-09-27 21:26:24.119000,airbnb47470020,entire_home,4,8,3,2,179,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0198287382,22.375,0.3726963935
-1.6607439722,42.8097976168,airbnb13630621,https://www.airbnb.es/rooms/13630621,-1.6607439722,42.8097976168,2017-08-14 02:32:48.245000,2017-09-27 21:26:27.116000,airbnb53660187,entire_home,3,6,0,3,950,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0192902895,158.3333333333,0.3625758363
-1.6604497557,42.8099165054,airbnb3917624,https://www.airbnb.es/rooms/3917624,-1.6604497557,42.8099165054,2017-08-14 02:33:10.653000,2017-09-27 21:26:30.608000,airbnb2080852,entire_home,2,4,1,1,75,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0189729654,18.75,0.3566114861
-1.6609810713,42.8104652468,airbnb15014073,https://www.airbnb.es/rooms/15014073,-1.6609810713,42.8104652468,2017-08-14 02:32:32.268000,2017-09-27 21:26:34.333000,airbnb94757076,private_room,1,1,21,1,25,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0192770186,25,0.3623263998
-1.6596001274,42.8121268768,airbnb11036478,https://www.airbnb.es/rooms/11036478,-1.6596001274,42.8121268768,2017-08-14 02:32:48.245000,2017-09-27 21:26:38.379000,airbnb57273176,private_room,1,3,22,2,20,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0174541102,6.6666666667,0.3280634335
-1.6607687235,42.8120248267,airbnb5853981,https://www.airbnb.es/rooms/5853981,-1.6607687235,42.8120248267,2017-08-14 02:32:56.950000,2017-09-27 21:26:43.154000,airbnb29820463,private_room,1,1,11,2,30,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0186070998,30,0.3497347591
-1.6643720472,42.8120781983,airbnb16343106,https://www.airbnb.es/rooms/16343106,-1.6643720472,42.8120781983,2017-08-14 02:32:43.969000,2017-09-08 04:53:51.475000,airbnb99322940,private_room,1,4,1,1,10,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0220919285,2.5,0.4152347974
-1.6656980276,42.812549282,airbnb19547612,https://www.airbnb.es/rooms/19547612,-1.6656980276,42.812549282,2017-08-14 02:32:37.361000,2017-09-27 21:26:49.703000,airbnb35883515,private_room,3,1,8,1,20,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015,0.0232944101,20,0.4378363634
-1.666225199,42.8102040071,airbnb8138261,https://www.airbnb.es/rooms/8138261,-1.666225199,42.8102040071,2017-08-14 02:33:10.653000,2017-09-27 21:26:52.940000,airbnb36784506,shared_room,1,1,1,1,33,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0243525466,33,0.4577248534
-1.6634241366,42.8083677665,airbnb19175806,https://www.airbnb.es/rooms/19175806,-1.6634241366,42.8083677665,2017-08-14 02:33:01.459000,2017-09-27 21:26:56.761000,airbnb134107377,private_room,2,2,2,1,100,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0223116374,50,0.4193643953
-1.6635274284,42.8091432802,airbnb19446309,https://www.airbnb.es/rooms/19446309,-1.6635274284,42.8091432802,2017-08-14 02:33:06.371000,2017-09-27 21:27:00.333000,airbnb36784506,shared_room,1,2,0,1,30,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0221225839,15,0.4158109882
-1.6626274124,42.8095211696,airbnb18910009,https://www.airbnb.es/rooms/18910009,-1.6626274124,42.8095211696,2017-08-14 02:33:10.653000,2017-09-27 21:27:04.963000,airbnb131787014,entire_home,3,4,0,4,250,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0211471979,62.5,0.3974778587
-1.6617378821,42.807909409,airbnb407425,https://www.airbnb.es/rooms/407425,-1.6617378821,42.807909409,2017-08-15 07:54:39.733000,2017-09-27 21:27:08.458000,airbnb2029444,entire_home,3,6,6,1,100,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0209573555,16.6666666667,0.3939096252
-1.6622886993,42.8070800989,airbnb1073562,https://www.airbnb.es/rooms/1073562,-1.6622886993,42.8070800989,2017-08-14 02:32:37.361000,2017-09-27 21:27:12.032000,airbnb2080852,private_room,1,2,42,1,35,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.021817309,17.5,0.4100731113
-1.6619865422,42.8066795934,airbnb578492,https://www.airbnb.es/rooms/578492,-1.6619865422,42.8066795934,2017-08-14 02:32:52.760000,2017-09-27 21:27:15.898000,airbnb2080852,entire_home,4,8,10,2,110,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0217339479,13.75,0.4085062758
-1.6617105845,42.8069775372,airbnb2358237,https://www.airbnb.es/rooms/2358237,-1.6617105845,42.8069775372,2017-08-14 02:32:32.268000,2017-09-27 21:27:19.733000,airbnb12043853,private_room,1,2,39,1,30,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0213505507,15,0.4013000301
-1.6619838553,42.8063578825,airbnb9253477,https://www.airbnb.es/rooms/9253477,-1.6619838553,42.8063578825,2017-08-14 02:32:52.760000,2017-09-27 21:27:23.514000,airbnb47470020,entire_home,3,6,3,1,139,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0218850596,23.1666666667,0.411346537
-1.6621172362,42.8058315286,airbnb5045079,https://www.airbnb.es/rooms/5045079,-1.6621172362,42.8058315286,2017-08-14 02:32:52.760000,2017-09-27 21:27:26.561000,airbnb14640967,entire_home,1,4,1,1,82,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.022259502,20.5,0.4183844694
-1.6631987519,42.8065015344,airbnb19675731,https://www.airbnb.es/rooms/19675731,-1.6631987519,42.8065015344,2017-08-14 02:33:10.653000,2017-09-27 21:27:31.546000,airbnb134107377,private_room,0,1,0,1,60,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0228907477,60,0.4302492183
-1.663153768,42.806232435,airbnb19502190,https://www.airbnb.es/rooms/19502190,-1.663153768,42.806232435,2017-08-14 02:32:56.950000,2017-09-27 21:27:34.859000,airbnb134107377,private_room,1,1,1,1,100,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0229746814,100,0.4318268165
-1.6636464344,42.8055561064,airbnb2864503,https://www.airbnb.es/rooms/2864503,-1.6636464344,42.8055561064,2017-08-14 02:32:37.361000,2017-09-27 21:27:40.875000,airbnb14640967,entire_home,3,9,12,1,100,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0237283463,11.1111111111,0.4459925296
-1.6633522042,42.806428176,airbnb2864484,https://www.airbnb.es/rooms/2864484,-1.6633522042,42.806428176,2017-08-14 02:32:52.760000,2017-09-27 21:27:44.302000,airbnb12043853,private_room,1,3,8,1,42,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0230607728,14,0.4334449718
-1.6633578367,42.8067318945,airbnb6875654,https://www.airbnb.es/rooms/6875654,-1.6633578367,42.8067318945,2017-08-14 02:32:48.245000,2017-09-27 21:27:48.270000,airbnb12045658,private_room,1,2,14,1,40,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0229291926,20,0.430971821
-1.6630470856,42.8067035015,airbnb12052335,https://www.airbnb.es/rooms/12052335,-1.6630470856,42.8067035015,2017-08-14 02:32:52.760000,2017-09-27 21:27:51.365000,airbnb12043853,entire_home,4,9,1,1,120,60100017,Ermitagaa-Mendebaldea,"D 3 San Juan (1-27): 14, 19 a 27",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2182087.36,6964.93,23/11/2015,0.0226640321,13.3333333333,0.4259879242
